category,gender,ratio_hw,ratio_jf,ratio_fw,ratio_fj
Heart,Male,1.2017223304316262,0.8750635674301502,0.8941849468060167,1.0218514175284674
Heart,Female,1.2372208045523119,0.8948716751804966,0.8777170106513065,0.9808300284778485
Heart,Female,1.2398753685377732,0.8698233925926862,0.8882501066638518,1.0211844314927436
Heart,Female,1.1071491326089495,0.8608608385833775,0.90220492395696,1.0480264446012177
Heart,Female,1.2242119932518023,0.8783503551128516,0.8779417095851508,0.9995347579410401
Heart,Female,1.1915642988243171,0.8710924289326801,0.895109027553863,1.0275706662387247
Heart,Female,1.266904132849112,0.8893239650507321,0.8686097099538581,0.9767078636009856
Heart,Female,1.17707979972788,0.8753014486757046,0.9114620178586179,1.0413121322232732
Heart,Female,1.2171335840895083,0.871927696942993,0.9139076572300496,1.048146148395377
Heart,Female,1.1976488292844334,0.8947011548809792,0.8869665464306077,0.9913550928059319
Heart,Female,1.2108519955407122,0.8857307230057501,0.8882126876499353,1.0028021661434106
Heart,Female,1.1585692547938329,0.8769380278882609,0.9045302644122911,1.031464294678239
Heart,Male,1.1975933006448343,0.8464172445608585,0.9209893454335166,1.0881032390961598
Heart,Female,1.1995127239221886,0.8626926982382571,0.9195218308929015,1.0658741319715557
Heart,Female,1.194710244225716,0.879694922273487,0.8972193696326533,1.0199210509410195
Heart,Female,1.2587979747803457,0.8428853955993283,0.9085768635884732,1.0779364173731298
Heart,Female,1.1903264204138175,0.8708527871536278,0.9098018506256204,1.0447251981581147
